coach_id,first_name,last_name,nick_name,age,date_of_birth,city_of_birth_id,nation_id,weight,height,position,experience,occupation,team_id,former_player_id,quick_left,contract_salary,contract_years,contract_extension_salary,contract_extension_years,scout_major,scout_minor,scout_international,scout_amateur,scout_amateur_preference,teach_hitting,teach_pitching,teach_fielding,handle_veterans,handle_rookies,handle_players,strategy_knowledge,heal_legs,heal_arms,heal_back,heal_other,heal_rest,management_style,personality,hitting_focus,pitching_focus,training_focus,teach_running,prevent_legs,prevent_arms,prevent_back,prevent_other,stealing,running,pinchrun,pinchhit_pos,pinchhit_pitch,hook_start,hook_relief,closer,lr_matchup,bunt_hit,bunt,hit_run,run_hit,squeeze,pitch_around,intentional_walk,hold_runner,guard_lines,infield_in,outfield_in,corners_in,shift_if,shift_of,opener,num_pitchers,num_hitters,favor_speed_to_power,favor_avg_to_obp,favor_defense_to_offense,favor_pitching_to_hitting,favor_veterans_to_prospects,trade_aggressiveness,player_loyalty,trade_frequency,trade_preference,value_stats,value_this_year,value_last_year,value_two_years,draft_value,intl_fa_value,develop_value,ratings_value,manager_value,pitching_coach_value,hitting_coach_value,scout_value,doctor_value,busy,type,data,days_left
791,"Michael","Tejera","",42,"1976-10-18",31031,49,175,178,4,11,4,197,0,0,68000,1,0,0,1,1,1,1,2,11,102,11,89,79,84,0,0,0,0,0,0,0,0,3,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-8,-1,-1,0,0,0,0,14,5,1,0,0,0,0,0,78,98,29,1,0,0,0,0,0
792,"Franklyn","Bravo","",40,"1978-12-24",71432,56,210,186,4,13,4,281,0,0,58000,1,0,0,24,28,10,32,3,28,114,86,62,95,79,0,0,0,0,0,0,0,0,3,2,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,10,-5,-7,-2,0,0,0,0,12,4,3,1,0,0,0,0,91,105,41,26,0,0,0,0,0
793,"Steve","Watson","",58,"1960-8-19",56019,206,200,188,4,31,4,240,0,0,72000,1,0,0,28,1,22,0,3,22,111,85,85,80,83,0,0,0,0,0,0,0,0,3,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,3,9,-1,6,0,0,0,0,14,4,1,1,0,0,0,0,89,104,37,12,0,0,0,0,0
794,"Andy","Haines","",42,"1977-4-2",0,206,210,187,1,9,5,46,0,0,198000,2,0,0,14,29,9,23,2,111,20,102,112,109,111,0,0,0,0,0,0,1,2,0,3,0,77,0,0,0,0,1,-1,0,0,0,0,-1,0,0,0,2,-1,0,-1,1,-1,0,0,1,0,0,1,0,0,0,0,-1,0,-5,7,-4,0,0,0,0,13,3,2,2,0,0,0,0,86,43,111,20,0,0,0,0,0
795,"Jeff","Schwartz","",54,"1964-5-20",40894,206,215,183,4,15,4,0,0,0,0,0,0,0,31,38,30,21,2,28,105,42,66,102,85,0,0,0,0,0,0,0,0,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-4,4,-2,0,0,0,0,13,5,2,0,0,0,0,0,82,100,42,29,0,0,0,0,0
796,"Steve","Turco","",43,"1975-12-27",51715,206,230,192,1,15,2,0,0,0,0,0,0,0,7,1,0,0,1,85,78,84,104,105,102,0,0,0,0,0,0,3,1,3,3,0,82,0,0,0,0,4,0,1,1,1,0,1,0,1,0,4,4,0,4,0,2,0,0,2,0,0,0,0,0,0,0,-3,2,-1,-1,-1,0,0,0,0,14,3,2,1,0,0,0,0,97,84,89,3,0,0,0,0,0
797,"Omar","Minaya","",60,"1958-11-10",0,56,195,184,3,28,1,0,0,6,0,0,0,0,139,132,138,140,4,41,48,21,33,36,34,0,0,0,0,0,0,0,0,3,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,0,-5,0,0,0,0,13,5,2,0,0,0,0,0,74,45,39,138,0,0,0,0,0
798,"Dernier","Orozco","",37,"1982-1-22",61321,210,190,180,4,13,4,172,0,0,58000,1,0,0,0,0,0,0,3,48,109,62,44,90,67,0,0,0,0,0,0,0,0,3,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,-2,0,0,0,0,12,4,3,1,0,0,0,0,88,99,53,0,0,0,0,0,0
799,"Gord","Ash","",67,"1951-12-20",80680,36,185,178,3,27,1,0,0,0,0,0,0,0,134,128,135,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,5,2,5,0,0,0,0,14,3,2,1,0,0,0,0,50,0,0,133,0,0,0,0,0
800,"Tom","McCraw","",78,"1940-11-21",47389,206,180,186,5,30,5,0,0,0,0,0,0,0,4,22,14,16,3,84,9,105,62,102,80,0,0,0,0,0,0,0,0,3,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-4,1,2,0,0,0,0,14,3,2,1,0,0,0,0,96,27,83,13,0,0,0,0,0
801,"Luis","Ortiz","",48,"1970-5-25",0,56,205,183,5,25,5,58,0,0,170000,2,0,0,16,9,23,19,1,115,44,105,60,90,75,0,0,0,0,0,0,1,0,1,3,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,-2,-5,0,0,0,0,14,3,2,1,0,0,0,0,97,52,105,16,0,0,0,0,0
802,"Wayne","Krivsky","",64,"1954-7-28",55418,206,190,182,3,29,1,0,0,0,0,0,0,0,131,133,129,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,5,5,-3,-2,0,0,0,0,12,4,2,2,0,0,0,0,50,0,0,138,0,0,0,0,0
803,"Sixto","Lezcano","",65,"1953-11-28",3913,151,210,187,1,22,2,0,0,0,0,0,0,0,9,7,0,4,1,90,35,105,105,110,108,0,0,0,0,0,0,2,2,3,2,0,76,0,0,0,0,0,0,1,3,3,1,-1,0,3,0,-3,-1,0,-3,0,-2,0,0,-1,0,0,5,0,0,0,0,1,-4,2,0,4,0,0,0,0,14,3,2,1,0,0,0,0,105,53,95,6,0,0,0,0,0
804,"Gabriel","Luckert","",43,"1975-7-2",16306,210,200,182,4,10,4,272,0,0,60000,1,0,0,1,1,1,0,2,43,109,11,72,77,75,0,0,0,0,0,0,0,0,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-3,1,0,0,0,0,0,13,4,2,1,0,0,0,0,79,101,51,1,0,0,0,0,0
805,"Roly","de Armas","",67,"1951-12-29",0,56,190,186,1,25,2,323,0,0,152000,2,0,0,18,10,22,7,0,94,14,105,113,111,112,0,0,0,0,0,0,4,3,3,0,0,80,0,0,0,0,4,-1,2,4,-2,3,-2,0,-1,0,-4,-4,0,2,-1,4,0,0,-1,0,0,-2,0,0,0,0,-5,5,-2,6,2,0,0,0,0,14,2,2,2,0,0,0,0,94,39,99,13,0,0,0,0,0
806,"Carlos","Arroyo","",60,"1958-11-21",65371,206,150,182,4,30,4,0,0,0,0,0,0,0,1,17,12,18,3,10,131,45,82,85,80,0,0,0,0,0,0,1,0,3,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-6,-3,-5,0,0,0,0,14,3,3,0,0,0,0,0,94,118,28,11,0,0,0,0,0
807,"John","Schneider","",39,"1980-2-14",61018,206,250,191,1,17,2,0,0,0,0,0,0,0,25,26,34,36,2,102,95,82,106,105,103,0,0,0,0,0,0,3,2,3,3,0,93,0,0,0,0,5,1,1,3,3,2,1,0,0,0,5,3,0,2,2,1,0,0,3,0,0,0,0,0,0,0,-5,5,-2,2,5,0,0,0,0,13,3,3,1,0,0,0,0,103,97,102,30,0,0,0,0,0
808,"Dave","Pano","",61,"1958-2-28",34491,206,195,191,5,22,5,0,0,0,0,0,0,0,10,30,14,14,1,100,22,102,82,82,80,0,0,0,0,0,0,0,0,1,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-2,-4,-4,0,0,0,0,12,4,4,0,0,0,0,0,90,37,95,16,0,0,0,0,0
809,"Danny","Solano","",43,"1975-12-3",0,56,215,194,5,4,5,0,0,0,0,0,0,0,22,10,19,12,0,118,92,65,66,90,65,0,0,0,0,0,0,1,0,0,3,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-10,5,-3,0,0,0,0,13,5,1,1,0,0,0,0,77,85,105,16,0,0,0,0,0
810,"Basilio","Cabrera","",52,"1966-11-28",30951,56,185,177,1,13,2,0,0,0,0,0,0,0,0,0,0,0,2,82,11,110,100,102,101,0,0,0,0,0,0,1,2,3,3,0,78,0,0,0,0,-1,-1,0,-1,1,-1,0,0,-1,0,-1,1,0,-2,0,0,0,0,-1,0,0,1,0,0,0,0,1,2,-6,2,4,0,0,0,0,12,4,2,2,0,0,0,0,91,34,87,0,0,0,0,0,0
811,"Greg","Sabat","",51,"1967-11-10",49808,206,205,189,4,10,4,0,0,0,0,0,0,0,0,0,0,0,2,16,110,43,62,84,82,0,0,0,0,0,0,0,0,3,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-5,1,-4,-8,0,0,0,0,13,4,2,1,0,0,0,0,81,103,33,0,0,0,0,0,0
812,"Jody","Reed","",56,"1962-7-26",78373,206,205,196,1,5,2,0,0,0,0,0,0,0,34,9,51,18,2,102,42,161,115,110,111,0,0,0,0,0,0,1,4,3,3,0,101,0,0,0,0,-1,0,1,0,1,2,-1,0,1,0,-1,-1,0,-2,0,1,0,0,-1,0,0,-1,0,0,0,0,3,0,-4,7,1,0,0,0,0,12,3,3,2,0,0,0,0,109,59,104,25,0,0,0,0,0
813,"Bobby","Smith","",44,"1974-5-10",21442,206,210,191,5,3,5,0,0,0,0,0,0,0,11,2,25,11,1,108,36,85,57,77,35,0,0,0,0,0,0,0,0,1,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,-10,5,0,0,0,0,14,4,1,1,0,0,0,0,85,36,90,11,0,0,0,0,0
814,"Derek","Shumpert","",43,"1975-9-30",69095,206,210,184,5,3,5,0,0,0,0,0,0,0,20,9,12,29,1,90,9,85,82,80,72,0,0,0,0,0,0,0,0,0,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4,4,2,-5,0,0,0,0,13,4,2,1,0,0,0,0,62,25,86,20,0,0,0,0,0
815,"Carlos","Chantres","",43,"1976-4-1",50031,206,200,191,4,5,4,0,0,0,0,0,0,0,17,41,29,29,3,5,101,65,60,88,62,0,0,0,0,0,0,0,0,3,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,-3,6,1,0,0,0,0,14,5,1,0,0,0,0,0,79,91,19,28,0,0,0,0,0
816,"Steve","Lyons","",58,"1960-6-3",77882,206,220,186,4,14,4,0,0,0,0,0,0,0,16,1,23,0,4,82,125,110,60,102,81,0,0,0,0,0,0,0,0,3,2,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-5,2,-2,0,0,0,0,15,5,0,0,0,0,0,0,107,114,82,8,0,0,0,0,0
817,"Tom","Prince","",54,"1964-8-13",36890,206,200,188,1,15,3,52,0,0,210000,2,0,0,0,0,0,0,2,100,85,141,111,110,111,0,0,0,0,0,0,1,2,3,3,0,109,0,0,0,0,1,2,4,-4,5,-3,3,0,3,0,0,-1,0,-1,-2,0,0,0,-2,0,0,-1,0,0,0,0,-5,0,-2,-1,-1,0,0,0,0,12,5,2,1,0,0,0,0,113,92,103,0,0,0,0,0,0
818,"Rudy","Pena","",40,"1979-3-7",51421,56,200,188,5,1,5,0,0,0,0,0,0,0,14,19,11,10,1,95,12,110,60,102,62,0,0,0,0,0,0,0,0,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,1,0,0,0,0,0,14,3,2,1,0,0,0,0,57,25,87,13,0,0,0,0,0
819,"Miguel","Bonilla","",45,"1973-8-23",71432,56,205,183,4,8,4,330,0,0,42000,1,0,0,14,30,4,50,4,36,106,45,82,85,84,0,0,0,0,0,0,0,0,3,2,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,10,-2,8,1,0,0,0,0,13,3,3,1,0,0,0,0,84,101,48,28,0,0,0,0,0
820,"Pat","Kelly","",63,"1955-8-27",71215,206,210,186,1,25,2,208,0,0,402000,1,0,0,7,9,0,18,1,95,42,122,112,115,114,0,0,0,0,0,0,1,3,3,1,0,86,0,0,0,0,-1,-1,0,0,0,1,1,0,-1,0,-1,-1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,-1,4,-5,-1,2,0,0,0,0,11,4,3,2,0,0,0,0,101,60,100,10,0,0,0,0,0
821,"Jorge","Orta","",68,"1950-11-26",49170,124,205,187,5,22,5,0,0,0,0,0,0,0,32,24,19,43,1,100,13,105,88,102,95,0,0,0,0,0,0,0,0,1,1,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,0,0,0,0,11,6,2,1,0,0,0,0,91,34,99,32,0,0,0,0,0
822,"Dave","Tomlin","",69,"1949-6-22",49136,206,185,182,5,25,5,0,0,0,0,0,0,0,1,1,1,1,3,116,42,101,100,103,101,0,0,0,0,0,0,1,0,3,2,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,3,-3,5,0,0,0,0,12,4,2,2,0,0,0,0,99,57,112,1,0,0,0,0,0
823,"U.L.","Washington","",65,"1953-10-27",56028,206,190,185,5,17,5,0,0,0,0,0,0,0,40,21,23,26,2,111,42,110,85,85,85,0,0,0,0,0,0,0,0,1,3,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-4,-4,0,4,0,0,0,0,13,4,2,1,0,0,0,0,99,53,105,29,0,0,0,0,0
824,"Walter","Miranda","",44,"1975-1-6",17630,44,220,184,4,13,4,0,0,0,0,0,0,0,0,0,0,0,4,6,115,43,85,95,90,0,0,0,0,0,0,0,0,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,1,0,2,0,0,0,0,12,3,3,2,0,0,0,0,81,109,27,0,0,0,0,0,0
825,"Jake","Mauer","",40,"1978-12-20",69127,206,200,186,1,17,2,0,0,0,0,0,0,0,1,1,1,1,1,110,80,85,111,121,112,0,0,0,0,0,0,5,2,2,3,0,91,0,0,0,0,2,1,4,4,4,3,3,0,5,0,1,1,0,-1,3,2,0,0,3,0,0,3,0,0,0,0,-4,4,3,-2,5,0,0,0,0,15,4,1,0,0,0,0,0,104,88,111,1,0,0,0,0,0
826,"Milt","Cuyler","",50,"1968-10-7",46460,206,225,191,5,14,5,0,0,0,0,0,0,0,8,35,23,51,3,114,19,65,82,80,65,0,0,0,0,0,0,0,0,0,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-1,-4,1,0,0,0,0,14,2,2,2,0,0,0,0,84,31,102,30,0,0,0,0,0
827,"Ivan","Arteaga","",46,"1972-7-20",61321,210,225,192,4,16,4,606,0,0,44000,1,0,0,1,21,9,11,3,32,117,42,61,88,75,0,0,0,0,0,0,0,0,3,2,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,5,-2,-1,0,0,0,0,15,3,2,0,0,0,0,0,84,107,43,10,0,0,0,0,0
828,"Jesus","Alfaro","",60,"1958-9-26",0,56,190,187,1,16,2,0,0,0,0,0,0,0,12,14,12,24,2,85,42,85,99,96,94,0,0,0,0,0,0,3,0,3,3,0,70,0,0,0,0,4,-2,2,3,1,2,-2,0,-1,0,5,5,0,4,1,1,0,0,2,0,0,-1,0,0,0,0,4,7,-5,3,-5,0,0,0,0,12,3,3,2,0,0,0,0,90,55,87,16,0,0,0,0,0
829,"Giomar","Guevara","",46,"1972-10-23",0,210,185,186,5,5,5,0,0,0,0,0,0,0,5,13,13,5,3,110,42,62,62,105,84,0,0,0,0,0,0,0,0,3,1,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,-3,0,-4,0,0,0,0,12,5,2,1,0,0,0,0,69,53,104,8,0,0,0,0,0
830,"Calvin","Maduro","",44,"1974-9-5",0,11,215,195,4,1,4,0,0,0,0,0,0,0,38,31,41,18,1,11,102,42,66,85,76,0,0,0,0,0,0,0,0,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-5,5,0,4,0,0,0,0,13,4,3,0,0,0,0,0,48,96,27,30,0,0,0,0,0
831,"Jed","Hoyer","",45,"1973-12-7",52175,206,185,190,3,14,1,36,0,6,720000,3,0,0,132,144,144,155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,5,-3,9,3,1,1,7,10,10,8,6,-6,4,2,40,0,0,144,0,0,0,0,0
832,"Julio","Garcia","",58,"1960-5-5",0,56,225,183,1,16,2,0,0,0,0,0,0,0,1,1,1,1,0,100,14,85,103,108,103,0,0,0,0,0,0,4,1,3,3,0,87,0,0,0,0,4,-2,-2,-4,4,-2,-4,0,1,0,-4,2,0,2,-3,-3,0,0,-1,0,0,-2,0,0,0,0,-6,5,2,3,2,0,0,0,0,11,4,3,2,0,0,0,0,92,36,101,1,0,0,0,0,0
833,"Tony","Jaramillo","",40,"1978-8-16",21777,206,195,181,5,7,5,187,0,0,76000,1,0,0,1,1,1,1,3,128,1,77,48,65,57,0,0,0,0,0,0,0,0,0,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,-2,5,-5,0,0,0,0,14,3,2,1,0,0,0,0,88,15,110,1,0,0,0,0,0
834,"Tom","Browning","",58,"1960-4-28",17736,206,190,186,4,14,4,0,0,0,0,0,0,0,1,1,1,1,3,34,132,62,110,92,101,0,0,0,0,0,0,0,0,3,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-6,1,0,0,0,0,14,4,1,1,0,0,0,0,94,124,51,1,0,0,0,0,0
835,"Rene","Gonzales","",58,"1960-9-3",4992,206,225,190,1,8,2,0,0,0,0,0,0,0,40,20,30,26,4,82,42,105,91,103,97,0,0,0,0,0,0,3,1,3,3,0,76,0,0,0,0,4,1,1,2,2,1,1,0,-1,0,4,5,0,2,0,0,0,0,0,0,0,-2,0,0,0,0,-3,-7,-6,-2,3,0,0,0,0,13,5,2,0,0,0,0,0,94,56,86,30,0,0,0,0,0
836,"Ned","Yost IV","",36,"1982-7-8",48240,206,195,188,5,8,5,0,0,0,0,0,0,0,38,15,21,0,1,108,42,85,62,85,80,0,0,0,0,0,0,0,0,0,3,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-3,2,0,0,0,0,0,13,4,2,1,0,0,0,0,93,52,101,18,0,0,0,0,0
837,"Audo","Vicente","",39,"1979-8-1",71432,56,155,186,1,3,2,0,0,0,0,0,0,0,32,34,14,28,1,91,44,85,94,99,100,0,0,0,0,0,0,1,0,0,3,0,79,0,0,0,0,-1,1,0,-2,1,-1,1,0,-1,0,1,0,0,-1,1,-1,0,0,-1,0,0,-1,0,0,0,0,4,1,0,3,-1,0,0,0,0,13,4,3,0,0,0,0,0,93,58,93,29,0,0,0,0,0
838,"Jason","Hardtke","",47,"1971-9-15",50428,206,175,179,5,5,5,0,0,0,0,0,0,0,0,0,0,0,3,109,11,85,102,99,94,0,0,0,0,0,0,0,0,1,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-4,-3,4,0,0,0,0,13,3,3,1,0,0,0,0,79,32,105,0,0,0,0,0,0
839,"Steve","Merriman","",51,"1967-7-16",55211,206,200,193,4,8,4,188,0,0,68000,1,0,0,10,12,27,9,3,11,111,65,80,95,88,0,0,0,0,0,0,0,0,3,1,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,5,2,-1,0,0,0,0,13,4,3,0,0,0,0,0,85,105,30,12,0,0,0,0,0
840,"Tony","Diaz","",42,"1977-1-23",0,56,160,178,1,6,2,0,0,0,0,0,0,0,15,20,30,3,2,102,42,125,92,110,91,0,0,0,0,0,0,1,0,3,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-10,4,-5,0,0,0,0,12,4,3,1,0,0,0,0,100,54,99,14,0,0,0,0,0
841,"Kevin","Riggs","",49,"1970-2-14",14082,206,180,180,1,13,5,198,0,0,92000,1,0,0,12,13,2,20,4,111,30,65,104,103,104,0,0,0,0,0,0,5,0,1,3,0,68,0,0,0,0,2,2,2,4,4,2,2,0,3,0,1,0,0,-2,2,2,0,0,4,0,0,3,0,0,0,0,1,-3,0,6,-4,0,0,0,0,11,7,1,1,0,0,0,0,90,49,109,14,0,0,0,0,0
842,"Craig","Bjornson","",49,"1970-2-14",81480,206,185,184,4,14,4,0,0,0,0,0,0,0,17,4,20,0,1,14,111,42,90,95,93,0,0,0,0,0,0,1,0,3,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-2,2,-3,0,0,0,0,13,5,1,1,0,0,0,0,83,107,34,9,0,0,0,0,0
843,"Darryl","Kennedy","",50,"1969-1-23",41624,206,180,179,1,21,2,212,0,0,254000,1,0,0,0,0,0,0,3,92,1,105,114,113,114,0,0,0,0,0,0,1,2,3,3,0,66,0,0,0,0,4,3,4,-3,5,-3,1,0,4,0,1,2,0,0,1,-1,0,0,2,0,0,3,0,0,0,0,1,2,1,6,-1,0,0,0,0,12,3,3,2,0,0,0,0,90,29,98,0,0,0,0,0,0
844,"Larry","Beinfest","",61,"1957-8-8",21777,206,189,187,3,18,1,0,0,7,0,0,0,0,140,144,126,177,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-2,-3,-1,0,0,0,0,14,5,1,0,0,0,0,0,50,0,0,152,0,0,0,0,0
845,"Jon","Williams","",39,"1979-5-18",69095,206,183,178,5,1,5,0,0,0,0,0,0,0,4,2,5,12,3,89,65,125,52,100,60,0,0,0,0,0,0,0,0,1,3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,7,-1,5,-2,0,0,0,0,14,3,2,1,0,0,0,0,78,64,82,6,0,0,0,0,0
846,"Carlos","Martinez","",40,"1978-7-29",0,56,155,180,4,14,4,300,0,0,56000,1,0,0,11,27,16,22,2,17,108,42,62,88,75,0,0,0,0,0,0,0,0,3,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,5,5,2,3,0,0,0,0,16,4,0,0,0,0,0,0,80,100,32,19,0,0,0,0,0
847,"Damon","Berryhill","",55,"1963-12-3",43112,206,205,183,1,15,2,166,0,0,284000,1,0,0,0,0,0,0,3,102,42,110,117,116,117,0,0,0,0,0,0,1,1,2,3,0,84,0,0,0,0,1,-1,0,0,-1,-2,-2,0,1,0,-1,1,0,1,-1,1,0,0,0,0,0,1,0,0,0,0,2,-3,-2,8,-1,0,0,0,0,13,4,2,1,0,0,0,0,101,61,106,0,0,0,0,0,0
848,"Chuck","Crim","",57,"1961-7-23",79767,206,185,184,4,12,4,0,0,0,0,0,0,0,6,41,19,55,2,8,129,42,66,85,82,0,0,0,0,0,0,1,0,3,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,4,2,5,0,0,0,0,14,3,3,0,0,0,0,0,93,117,27,32,0,0,0,0,0
849,"Tom","Kotchman","",64,"1954-8-14",70802,206,170,184,1,35,2,330,0,6,196000,1,0,0,131,116,121,128,4,99,35,85,122,122,122,0,0,0,0,0,0,1,1,3,3,0,73,0,0,0,0,2,4,0,-1,5,-2,1,0,4,0,1,1,0,-1,-2,-1,0,0,1,0,0,3,0,0,0,0,-4,-1,0,0,-5,0,0,0,0,14,4,1,1,0,0,0,0,95,57,105,126,0,0,0,0,0
850,"A.J.","Hinch","",44,"1974-5-15",85513,206,207,185,1,10,2,42,0,6,1288000,5,0,0,121,151,136,132,0,104,53,144,129,123,126,0,0,0,0,0,0,2,2,3,3,0,85,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,1,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,4,-7,-1,-2,0,0,0,0,12,4,2,2,0,0,0,0,148,71,110,133,0,0,0,0,0
851,"Mike","Eylward","",39,"1979-9-28",64134,206,210,194,5,6,5,0,0,0,0,0,0,0,3,15,0,29,4,106,52,99,60,102,62,0,0,0,0,0,0,0,0,1,3,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,2,9,5,0,0,0,0,12,5,2,1,0,0,0,0,94,55,95,14,0,0,0,0,0
852,"Zeke","Zimmerman","",68,"1950-10-28",1975,206,180,180,4,25,4,0,0,0,0,0,0,0,38,27,33,23,0,50,108,15,85,80,82,0,0,0,0,0,0,0,0,3,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,-1,-2,0,0,0,0,14,2,2,2,0,0,0,0,82,102,58,30,0,0,0,0,0
