park_id,dimensions_x,dimensions_y,batter_left_x,batter_left_y,batter_right_x,batter_right_y,bases_x0,bases_x1,bases_x2,bases_y0,bases_y1,bases_y2,positions_x0,positions_x1,positions_x2,positions_x3,positions_x4,positions_x5,positions_x6,positions_x7,positions_x8,positions_x9,positions_y0,positions_y1,positions_y2,positions_y3,positions_y4,positions_y5,positions_y6,positions_y7,positions_y8,positions_y9,avg,avg_l,avg_r,d,t,hr,hr_r,hr_l,temperature0,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8,temperature9,temperature10,temperature11,rain0,rain1,rain2,rain3,rain4,rain5,rain6,rain7,rain8,rain9,rain10,rain11,wind,wind_direction,distances0,distances1,distances2,distances3,distances4,distances5,distances6,wall_heights0,wall_heights1,wall_heights2,wall_heights3,wall_heights4,wall_heights5,wall_heights6,name,picture,picture_night,nation_id,capacity,type,foul_ground,turf,gender,relative_path_3d_model,file_name_3d_model,home_team_dugout_is_at_first_base
204,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0050,1.0050,1.0050,0.9900,1.0000,1.0800,1.0800,1.0800,25,28,37,47,58,66,70,68,62,51,41,30,6,6,5,5,4,4,4,3,3,3,5,6,10,1,330,359,401,431,394,361,329,7,7,7,7,7,7,7,"Eastwood Field","default_grass.jpg","default_grass.jpg",0,6000,0,0,0,0,"","",1
205,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0100,1.0000,0.9900,0.9900,0.9900,26,29,38,49,60,68,72,71,63,51,41,31,4,4,4,4,5,4,4,4,3,3,4,4,8,7,325,375,410,399,378,349,320,7,7,7,7,7,15,15,"Medlar Field at Lubrano Park","default_grass.jpg","default_grass.jpg",0,5406,0,0,0,0,"","",1
206,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9850,0.9850,0.9850,0.9900,1.0000,1.0200,1.0200,1.0200,26,29,38,49,60,68,72,71,63,51,41,31,4,4,4,4,5,4,4,4,3,3,4,4,8,5,327,355,393,427,399,360,321,9,9,9,9,13,17,17,"Bowman Field","default_grass.jpg","default_grass.jpg",0,4200,0,0,0,0,"","",1
207,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0050,1.0000,0.9600,0.9600,0.9600,29,32,39,48,59,68,74,72,65,54,45,35,4,3,4,4,4,3,3,3,3,3,4,3,12,7,337,368,385,400,385,368,301,12,12,12,12,12,12,12,"Edward A. LeLacheur Park","default_grass.jpg","default_grass.jpg",0,4767,0,0,0,0,"","",1
208,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0280,1.0150,1.0350,1.0640,1.0500,0.9455,0.9350,0.9650,26,29,38,49,60,69,74,72,63,52,42,31,3,3,4,4,4,4,3,3,3,3,4,4,8,8,337,376,416,428,413,370,337,12,12,12,17,12,12,12,"Senator Thomas J. Dodd Memorial Stadium","default_grass.jpg","default_grass.jpg",0,6270,0,0,0,0,"","",1
209,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0300,1.0300,1.0300,1.0300,1.0000,1.1800,1.1800,1.1800,22,25,35,47,58,66,71,69,61,49,39,28,4,3,4,4,4,4,3,3,3,3,4,4,9,6,328,349,386,424,378,344,323,7,7,7,7,7,7,7,"Joseph L. Bruno Stadium","default_grass.jpg","default_grass.jpg",0,4500,0,0,0,0,"","",1
210,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0100,1.0100,1.0100,0.9950,1.0000,1.0150,1.0150,1.0150,18,20,31,44,57,66,71,68,59,48,37,25,5,4,4,4,5,4,4,4,4,4,5,5,9,5,332,366,401,422,394,354,324,9,9,9,9,9,9,9,"Centennial Field","default_grass.jpg","default_grass.jpg",0,4000,0,0,0,0,"","",1
211,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9050,0.9050,0.9050,1.0000,1.0000,0.9050,0.9050,0.9050,32,36,44,53,63,72,77,75,67,55,46,37,3,3,4,4,3,3,3,3,3,3,3,3,9,4,309,344,378,405,378,344,309,14,7,7,7,7,7,14,"Memorial Stadium","default_grass.jpg","default_grass.jpg",0,60000,0,0,0,0,"","",1
212,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9950,0.9950,0.9950,0.9650,1.0000,1.0900,1.0900,1.0900,27,33,40,47,54,62,69,69,59,47,35,27,5,4,4,3,3,3,3,2,2,3,4,5,9,1,323,347,379,415,379,345,315,9,9,9,9,9,9,9,"Avista Stadium","default_grass.jpg","default_grass.jpg",0,7162,0,0,0,0,"","",1
213,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0050,1.0050,1.0050,1.0300,1.0000,0.8850,0.8850,0.8850,40,43,47,51,57,63,68,69,64,54,46,40,6,6,6,5,4,3,3,2,3,4,7,7,8,5,327,346,382,419,377,346,318,6,6,6,11,6,6,6,"Gesa Stadium","default_grass.jpg","default_grass.jpg",0,3654,0,0,0,0,"","",1
214,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9735,0.9800,0.9700,1.2300,1.4000,0.8365,0.8400,0.8300,40,43,47,51,57,63,68,69,64,54,46,40,6,6,6,5,4,3,3,2,3,4,7,7,8,7,345,386,443,447,434,386,337,10,10,10,14,10,10,10,"Ron Tonkin Field","default_grass.jpg","default_grass.jpg",0,4500,0,0,1,0,"","",1
215,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,40,43,46,50,55,60,66,66,62,53,45,40,6,6,6,4,3,3,3,1,3,3,6,6,8,6,317,339,372,414,386,356,319,9,9,9,9,9,17,17,"PK Park","default_grass.jpg","default_grass.jpg",0,4500,0,0,0,0,"","",1
216,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9900,0.9900,0.9900,1.0100,1.0000,1.0650,1.0650,1.0650,42,44,47,51,57,61,66,66,61,53,46,41,6,6,6,5,3,3,3,2,3,3,7,6,7,8,321,353,378,421,379,341,314,7,7,7,12,7,7,7,"Everett Memorial Stadium","default_grass.jpg","default_grass.jpg",0,3682,0,0,0,0,"","",1
217,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0100,1.0100,1.0100,1.0250,1.0000,1.0950,1.0950,1.0950,40,43,47,50,56,61,67,67,62,53,45,40,6,6,6,5,3,3,3,1,3,4,7,7,7,8,352,379,419,430,402,354,331,15,15,11,7,7,7,7,"Volcanoes Stadium","default_grass.jpg","default_grass.jpg",0,4250,0,0,0,0,"","",1
218,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9950,0.9950,0.9950,1.0200,1.0000,0.8600,0.8600,0.8600,38,41,44,49,54,59,63,64,58,51,43,39,5,4,3,2,2,2,1,1,2,4,5,6,13,4,335,360,375,395,375,360,335,18,18,14,10,10,7,7,"Nat Bailey Stadium","default_grass.jpg","default_grass.jpg",0,6500,0,0,0,0,"","",1
219,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,36,39,47,56,64,72,76,75,68,57,47,39,3,3,4,3,4,4,3,4,3,3,3,3,8,2,330,363,403,428,395,359,326,9,9,9,9,9,9,9,"Bowen Field","default_grass.jpg","default_grass.jpg",0,3000,0,0,0,0,"","",1
220,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9900,0.9900,0.9900,1.0050,1.0000,1.0050,1.0050,1.0050,38,41,49,58,66,74,78,76,70,59,49,41,3,3,4,3,3,3,3,4,3,3,3,3,8,1,320,356,391,420,386,354,323,10,10,10,15,10,10,10,"Burlington Athletic Stadium","default_grass.jpg","default_grass.jpg",0,3500,0,0,0,0,"","",1
221,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9250,0.9250,0.9250,0.7900,0.7100,1.0420,1.0350,1.0550,37,41,48,57,65,74,78,77,69,59,49,40,3,3,4,3,4,4,3,4,3,3,3,3,8,5,309,336,352,415,350,327,306,10,10,10,16,10,10,10,"American Legion Field","default_grass.jpg","default_grass.jpg",0,2588,0,0,0,0,"","",1
222,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0200,1.0200,1.0200,0.9980,0.9500,0.9765,0.9800,0.9700,36,39,47,56,64,72,76,75,68,57,47,39,3,3,4,3,4,4,3,4,3,3,3,3,8,5,328,359,405,428,391,353,327,10,10,10,14,10,10,10,"Calfee Park","default_grass.jpg","default_grass.jpg",0,2500,0,0,0,0,"","",1
223,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0505,0.9400,1.1100,0.9580,0.9800,1.0600,1.1300,0.9300,32,31,42,49,59,65,65,67,62,51,41,33,3,3,4,3,4,4,3,4,3,3,3,3,8,5,324,353,385,422,397,361,326,9,9,9,9,9,17,17,"H.P. Hunnicutt Field","default_grass.jpg","default_grass.jpg",0,3000,0,0,0,0,"","",1
224,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,34,38,47,55,63,71,74,73,67,55,46,37,4,4,4,4,4,4,4,4,3,3,3,4,5,5,329,358,393,421,370,339,321,17,17,9,9,9,9,9,"Pioneer Park","default_grass.jpg","default_grass.jpg",0,4000,0,0,0,0,"","",1
225,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,34,38,47,55,63,71,74,73,67,55,46,37,4,4,4,4,4,4,4,4,3,3,3,4,5,7,328,364,391,414,369,327,319,12,12,12,12,12,12,12,"Devault Memorial Stadium","default_grass.jpg","default_grass.jpg",0,2000,0,0,0,0,"","",1
226,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,34,38,47,55,63,71,74,73,67,55,46,37,4,4,4,4,4,4,4,4,3,3,3,4,5,5,323,355,381,423,378,351,318,9,9,9,13,9,9,9,"Joe O'Brien Field","default_grass.jpg","default_grass.jpg",0,2000,0,0,0,0,"","",1
227,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,34,38,47,55,63,71,74,73,67,55,46,37,4,4,4,4,4,4,4,4,3,3,3,4,5,6,333,366,397,422,399,352,321,12,12,12,12,12,12,12,"Howard Johnson Field","default_grass.jpg","default_grass.jpg",0,3800,0,0,0,0,"","",1
228,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,34,38,47,55,63,71,74,73,67,55,46,37,4,4,4,4,4,4,4,4,3,3,3,4,5,5,329,357,391,426,386,354,321,9,9,9,15,9,9,9,"Hunter Wright Stadium","default_grass.jpg","default_grass.jpg",0,2000,0,0,0,0,"","",1
229,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,56,60,65,71,81,90,95,93,87,75,63,56,2,2,2,1,0,0,0,2,1,1,1,2,6,4,331,366,408,433,409,359,322,7,7,7,11,7,7,7,"Maryvale Baseball Park","default_grass.jpg","default_grass.jpg",0,7000,0,0,0,0,"","",1
230,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,54,57,62,69,78,87,92,90,84,73,61,53,2,2,2,1,0,0,0,2,1,1,1,2,6,7,327,356,391,427,385,352,319,7,7,7,7,7,7,7,"Surprise Stadium","default_grass.jpg","default_grass.jpg",0,10500,0,0,0,0,"","",1
231,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9845,0.9650,0.9950,1.0840,1.0500,0.9250,0.9250,0.9250,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,8,341,376,424,430,414,371,329,10,10,10,10,10,10,10,"Sloan Park","default_grass.jpg","default_grass.jpg",0,15000,0,0,0,0,"","",1
232,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,56,60,65,71,81,90,95,93,87,75,63,56,2,2,2,1,0,0,0,2,1,1,1,2,6,8,331,364,402,428,397,360,328,10,10,10,10,10,10,10,"Tempe Diablo Stadium","default_grass.jpg","default_grass.jpg",0,9785,0,0,0,0,"","",1
233,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,52,55,60,66,75,84,90,90,82,75,58,51,2,2,2,1,0,0,0,2,1,1,1,2,6,5,330,365,400,423,396,356,326,10,10,10,10,10,10,10,"Scottsdale Stadium","default_grass.jpg","default_grass.jpg",0,12000,0,0,0,0,"","",1
234,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0285,1.0350,1.0250,0.9020,0.8800,1.0745,1.0850,1.0550,61,63,67,72,77,81,82,83,81,75,69,63,2,3,3,3,3,5,5,6,5,3,3,2,9,5,325,352,381,419,378,347,315,9,9,9,9,9,9,9,"Champion Stadium","default_grass.jpg","default_grass.jpg",0,9500,0,0,0,0,"","",1
235,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0075,0.9100,1.0600,0.9980,0.9900,0.9840,1.0400,0.8800,56,60,65,71,81,90,95,93,87,75,63,56,2,2,2,1,0,0,0,2,1,1,1,2,6,6,320,351,396,426,408,365,326,9,9,9,15,13,17,17,"Indians Developmental Complex","default_grass.jpg","default_grass.jpg",0,7000,0,0,0,0,"","",1
236,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,62,63,66,72,75,80,80,81,80,75,67,62,3,3,3,2,2,4,4,5,4,3,2,2,8,6,328,361,398,428,398,357,324,7,7,7,7,7,7,7,"Pirate City Complex","default_grass.jpg","default_grass.jpg",0,7000,0,0,0,0,"","",1
237,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0725,1.0400,1.0900,1.3000,0.9200,0.9335,1.0000,0.8100,65,66,70,74,79,82,83,83,82,78,72,66,2,2,3,2,3,5,5,6,6,3,2,2,8,6,310,348,379,389,420,380,302,37,37,37,17,17,17,4,"JetBlue Park","default_grass.jpg","default_grass.jpg",0,10823,0,0,0,0,"","",1
238,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9685,0.9750,0.9650,1.0640,1.0500,0.9215,0.9250,0.9150,61,63,67,72,78,82,83,83,82,76,69,63,3,3,3,2,2,4,4,5,4,3,2,2,8,6,338,371,419,434,417,371,329,9,9,9,9,9,9,9,"Ed Smith Stadium","default_grass.jpg","default_grass.jpg",0,7500,0,0,0,0,"","",1
239,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24,30,37,46,56,65,72,71,60,48,34,26,3,3,3,3,3,4,3,3,3,2,3,3,11,8,329,355,380,410,385,365,350,7,7,7,7,7,7,7,"Dehler Park","default_grass.jpg","default_grass.jpg",0,3500,0,0,0,0,"","",1
240,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0500,1.0500,1.0500,1.0280,1.0200,1.0330,1.0400,1.0200,22,26,33,43,52,60,66,66,55,46,32,24,3,3,3,3,3,4,4,3,3,2,3,3,13,8,329,363,394,419,393,354,325,9,9,9,13,9,9,9,"Centene Stadium","default_grass.jpg","default_grass.jpg",0,4000,0,0,0,0,"","",1
241,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0250,1.0250,1.0250,1.0450,1.0000,1.0100,1.0100,1.0100,28,32,38,45,55,64,70,68,60,49,36,29,2,2,3,3,3,3,3,4,3,2,2,2,10,8,350,365,385,410,385,365,350,7,7,7,7,7,7,7,"Security Service Field","default_grass.jpg","default_grass.jpg",0,8500,0,0,0,0,"","",1
242,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0688,1.1640,1.0175,0.8710,0.8520,1.3371,1.2860,1.4320,24,29,38,45,53,60,67,66,56,44,32,23,5,3,4,4,4,4,4,3,3,3,4,4,6,4,309,338,368,398,361,324,287,16,8,8,8,16,16,27,"Ogren Park at Allegiance Field","default_grass.jpg","default_grass.jpg",0,3500,0,0,0,0,"","",1
243,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0990,1.0990,1.0990,1.1270,1.2420,1.1610,1.1610,1.1610,26,34,43,51,61,71,77,75,65,53,38,28,3,3,3,3,2,2,2,2,3,2,3,2,8,3,328,365,414,434,418,382,335,10,10,10,10,10,10,10,"Suplizio Field","default_grass.jpg","default_grass.jpg",0,12000,0,0,0,0,"","",1
244,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24,30,38,46,54,62,69,68,59,48,35,25,4,3,3,3,3,3,3,2,2,2,3,3,10,5,340,360,380,400,380,365,350,9,9,9,9,9,9,9,"Melaleuca Field","default_grass.jpg","default_grass.jpg",0,3400,0,0,0,0,"","",1
245,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0750,1.0750,1.0750,1.0940,1.1400,0.9955,0.9850,1.0150,28,34,42,49,58,68,76,75,64,52,39,29,3,3,3,3,3,2,2,2,2,2,3,3,9,6,336,372,411,427,408,364,331,9,9,9,13,9,9,9,"Lindquist Field","default_grass.jpg","default_grass.jpg",0,5062,0,0,0,0,"","",1
246,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,30,36,44,51,60,70,78,77,66,54,41,31,3,3,3,3,3,2,2,2,2,2,3,3,9,7,328,360,405,430,400,358,322,10,10,10,10,10,10,10,"Brent Brown Ballpark","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
247,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0750,0.9450,1.1450,1.0940,1.0800,1.0150,1.0850,0.8850,50,54,59,67,81,84,90,88,82,70,58,52,2,2,2,1,0,0,0,2,1,1,1,2,6,2,334,361,405,428,412,369,337,9,9,12,12,12,20,20,"Peoria Sports Complex","default_grass.jpg","default_grass.jpg",0,12882,0,0,0,0,"","",1
248,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9835,0.9900,0.9800,0.9680,0.9900,1.0200,1.0200,1.0200,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,3,329,361,402,428,392,356,326,9,9,9,9,9,9,9,"Peril Ballpark","default_grass.jpg","default_grass.jpg",0,9600,0,0,0,0,"","",1
249,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9317,0.9675,0.9125,0.8750,0.8250,1.0162,1.0075,1.0325,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,5,325,345,375,400,375,345,325,8,8,8,8,8,8,8,"Monongalia County Ballpark","default_grass.jpg","default_grass.jpg",0,3500,0,0,0,0,"","",1
250,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9240,0.9500,0.9100,1.0380,0.9900,0.9940,0.9800,1.0200,42,44,49,58,66,72,80,82,75,65,55,47,1,1,2,3,3,5,4,4,4,3,2,1,8,8,328,385,385,400,385,385,328,19,19,19,19,19,19,19,"Fukuoka Dome","default_grass.jpg","default_grass.jpg",0,38561,2,0,1,0,"","",1
251,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0017,1.1200,0.9380,0.9980,0.9600,0.7308,0.7150,0.7600,24,24,31,40,49,56,64,68,62,51,40,30,4,4,3,2,2,2,3,5,5,4,4,4,9,0,328,381,381,400,381,381,328,19,19,19,19,19,19,19,"Sapporo Dome","default_grass.jpg","default_grass.jpg",0,40476,1,0,1,0,"","",1
252,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9776,0.9600,0.9870,1.0080,0.9500,0.9650,0.9570,0.9800,42,42,48,58,67,73,81,83,76,65,55,46,2,2,4,5,5,8,6,4,7,5,3,2,8,0,328,381,381,400,381,381,328,14,14,14,14,14,14,14,"Kyocera Dome Osaka","default_grass.jpg","default_grass.jpg",0,36627,1,0,1,0,"","",1
253,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0268,1.0300,1.0250,0.9220,0.9100,0.4948,0.5000,0.4850,34,34,40,50,59,65,72,75,68,58,48,39,1,2,2,5,4,5,5,5,6,5,3,2,9,8,333,384,384,400,384,384,333,8,8,8,8,8,8,8,"Kleenex Stadium Miyagi","default_grass.jpg","default_grass.jpg",0,23451,0,0,1,0,"","",1
254,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0077,0.9290,1.0500,0.9900,0.9500,1.3829,1.3500,1.4440,41,42,47,57,66,71,77,81,74,64,55,46,2,3,4,5,6,7,5,6,9,8,4,2,11,0,328,380,380,400,380,380,328,11,11,14,14,14,11,11,"Seibu Dome","default_grass.jpg","default_grass.jpg",0,33921,1,0,1,0,"","",1
255,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.8896,0.9000,0.8840,0.9020,0.9200,0.7250,0.7170,0.7400,39,40,46,57,65,72,78,81,74,63,53,43,2,2,5,5,6,8,8,5,9,5,3,2,9,0,328,380,380,400,380,380,328,16,16,16,16,16,16,16,"Nagoya Dome","default_grass.jpg","default_grass.jpg",0,38414,1,0,1,0,"","",1
256,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9242,0.9040,0.9350,0.8920,0.9200,0.7240,0.7100,0.7500,41,41,46,57,65,72,79,81,75,64,55,46,2,2,4,5,6,9,6,4,7,4,3,1,9,6,311,387,387,387,387,387,311,9,9,9,9,9,9,9,"Hanshin Koshien Stadium","default_grass.jpg","default_grass.jpg",0,47757,0,0,0,0,"","",1
257,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9898,1.0600,0.9520,1.1120,1.1800,0.7386,0.7400,0.7360,39,40,46,56,64,71,78,80,73,63,53,44,2,3,4,7,6,10,9,4,8,4,3,2,9,1,331,381,381,400,381,381,331,12,8,8,8,8,8,11,"Mazda Zoom-Zoom Stadium","default_grass.jpg","default_grass.jpg",0,33000,0,0,0,0,"","",1
258,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0973,1.2000,1.0420,0.9120,0.9000,1.7038,1.8000,1.5250,41,42,47,57,66,71,77,81,74,64,55,46,2,3,4,5,6,7,5,6,9,8,4,2,11,4,331,354,386,394,381,351,331,11,11,11,11,11,11,11,"Meiji Jingu Stadium","default_grass.jpg","default_grass.jpg",0,35133,0,0,1,0,"","",1
259,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0085,1.0800,0.9700,0.9120,0.9000,1.3580,1.4000,1.2800,41,42,47,57,65,70,76,80,73,63,54,46,2,3,5,6,5,8,7,6,9,7,4,2,9,1,309,365,365,383,365,365,309,16,16,16,16,16,16,16,"Yokohama Stadium","default_grass.jpg","default_grass.jpg",0,30234,0,0,1,0,"","",1
260,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0023,0.9230,1.0450,0.9420,0.9200,1.2038,1.1520,1.3000,41,42,47,57,66,71,77,81,74,64,55,46,2,3,4,5,6,7,5,6,9,8,4,2,11,0,328,361,361,400,361,361,328,14,14,14,14,14,14,14,"Tokyo Dome","default_grass.jpg","default_grass.jpg",0,46000,1,0,1,0,"","",1
