player_id,team_id,league_id,position,role,offensive_value,offensive_value_talent,offensive_value_vsl,offensive_value_vsr,pitching_value,pitching_value_talent,pitching_value_vsl,pitching_value_vsr,overall_value,talent_value,career_value,leadoff_value_vsl,leadoff_value_vsr,running_value,stealing_value,season_performance,stats_value_0,stats_value_1,stats_value_2,stats_mod_0,stats_mod_1,stats_mod_2,ratings_value,overall_sp,overall_rp,overall_c,overall_1b,overall_2b,overall_3b,overall_ss,overall_lf,overall_cf,overall_rf,award_bat,award_pit,award_field,oa,pot
21187,0,0,1,12,0,0,0,0,0,510,0,0,1,466,358,117,117,14,0,0.0000,0,0,0,0,0,0,0,1,206,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,25
21188,404,165,7,0,63,938,131,17,0,0,0,0,1,980,491,198,160,109,4,0.0000,0,226,264,0,69,92,62,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,44
21189,742,177,6,0,42,732,10,50,0,0,0,0,1,932,468,169,177,112,5,0.0000,0,284,193,0,100,79,50,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,41
21191,337,166,1,11,61,231,46,64,0,991,0,0,1,991,581,153,159,107,2,0.0000,0,0,0,0,0,0,50,88,171,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,45
21196,230,157,8,0,538,974,508,547,0,0,0,0,517,1129,823,499,515,150,28,-0.1160,491,0,447,31,0,83,614,1,1,430,430,430,430,430,430,517,430,46.4204,0.0000,653.7963,24,51
21204,0,0,1,12,69,159,83,64,0,456,0,0,1,472,333,152,149,90,1,0.0000,0,0,0,0,0,0,57,1,193,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,26
21205,312,164,2,0,130,709,161,89,0,0,0,0,70,837,454,198,173,111,3,0.0000,0,253,264,0,93,88,145,1,1,70,51,51,51,51,51,51,51,0.0000,0.0000,400.0000,20,27
21210,0,0,7,0,442,993,421,449,0,0,0,0,359,972,667,231,237,77,2,0.0000,0,0,0,0,0,0,399,1,1,342,361,342,342,342,359,342,359,0.0000,0.0000,0.0000,20,44
21214,0,0,7,0,3,708,27,4,0,0,0,0,1,760,381,170,145,116,7,0.0000,0,243,166,0,35,44,3,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,31
21215,0,0,1,11,33,180,16,37,0,956,0,0,1,956,549,134,138,30,0,0.0000,0,0,0,0,0,0,27,1,141,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,44
21218,197,153,1,11,166,495,186,156,582,951,560,582,571,951,761,183,176,59,1,-0.7841,0,0,0,0,0,0,582,571,451,66,66,66,66,66,66,66,66,0.0000,26.8351,563.6289,22,43
21221,0,0,1,12,84,88,81,84,0,572,0,0,1,586,378,150,150,48,1,0.0000,0,0,0,0,0,0,69,1,170,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,38
21222,266,160,1,13,116,107,116,116,71,755,100,92,16,630,517,161,161,71,1,1.7371,0,0,0,0,0,0,95,117,279,16,16,16,16,16,16,16,16,0.0000,18.5442,607.4132,20,42
21225,191,153,1,11,183,315,194,175,684,1156,593,723,658,1156,907,186,182,78,2,1.9549,0,0,0,0,0,0,684,658,487,83,83,83,83,83,83,83,83,0.0000,27.2433,608.9036,27,54
21226,0,0,1,11,91,91,91,91,0,908,0,0,1,908,581,151,151,35,0,0.0000,0,0,0,0,0,0,75,1,253,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,41
21228,0,0,7,0,194,846,162,198,0,0,0,0,100,818,460,184,201,96,5,0.0000,0,0,0,0,0,0,172,1,36,94,99,94,94,94,100,94,101,0.0000,0.0000,0.0000,20,35
21230,254,159,1,12,162,595,180,156,220,540,306,332,342,481,441,181,176,59,1,2.5005,0,0,0,0,0,0,220,236,342,62,62,62,62,62,62,62,62,0.0000,34.9534,589.1388,20,27
21237,288,161,1,11,116,218,99,121,183,682,182,183,188,569,508,161,165,46,0,-2.6989,0,0,0,0,0,0,183,188,334,16,16,16,16,16,16,16,16,0.0000,7.5963,400.0000,20,29
21240,0,0,1,12,1,1,1,1,0,726,0,0,1,612,470,120,120,11,0,0.0000,0,0,0,0,0,0,1,1,213,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,41
21241,0,0,1,12,134,312,112,139,59,440,81,92,34,498,399,155,163,11,0,-0.0311,0,0,0,0,0,0,110,59,300,34,34,34,34,34,34,34,34,0.0000,0.0000,0.0000,20,29
21242,189,153,1,11,133,353,157,125,729,999,719,729,707,999,853,173,164,66,1,2.2333,0,0,0,0,0,0,729,707,499,33,33,33,33,33,33,33,33,0.0000,57.4003,565.8048,30,46
21245,301,163,4,0,339,786,361,332,0,719,0,0,239,848,575,224,217,90,2,0.0000,0,0,0,0,0,0,278,301,301,239,239,239,239,239,239,239,239,0.0000,0.0000,400.0000,20,30
21248,0,0,1,12,109,104,109,109,0,628,0,0,9,552,385,159,159,40,0,0.0000,0,0,0,0,0,0,90,1,141,9,9,9,9,9,9,9,9,0.0000,0.0000,0.0000,20,34
21249,216,155,1,11,92,291,131,86,835,1375,835,835,824,1375,1100,166,155,56,1,2.7799,0,0,0,0,0,0,835,824,535,1,1,1,1,1,1,1,1,0.0000,109.4042,578.1121,37,70
21252,0,0,1,12,0,0,0,0,0,354,0,0,1,454,336,125,125,1,0,0.0000,0,0,0,0,0,0,0,1,218,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,24
21253,297,162,1,13,183,380,196,178,59,738,62,89,83,628,513,189,185,52,1,0.0000,0,0,0,0,0,0,150,74,288,83,83,83,83,83,83,83,83,0.0000,0.0000,400.0000,20,42
21261,248,159,8,0,371,937,394,362,0,0,0,0,303,952,646,307,299,125,16,-1.4984,386,336,294,35,85,58,375,1,1,267,267,267,267,267,286,303,301,28.2284,0.0000,650.7473,20,44
21262,0,0,1,11,97,97,97,97,0,988,0,0,1,988,579,157,157,31,1,0.0000,0,0,0,0,0,0,80,1,169,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,45
21264,296,162,1,12,44,170,67,44,0,833,0,0,1,833,500,151,145,66,2,0.0000,0,0,0,0,0,0,36,166,96,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,33
21270,39,150,1,12,213,205,248,201,702,699,1056,1027,579,580,558,191,181,24,0,-0.7502,0,0,0,0,0,0,702,717,579,113,113,113,113,113,113,113,113,0.0000,18.6442,500.6736,37,37
21278,0,0,1,11,1,297,1,1,0,891,0,0,1,891,535,94,94,35,0,0.0000,0,0,0,0,0,0,1,1,178,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,40
21286,288,161,1,12,186,312,204,178,9,667,38,2,86,600,469,190,184,81,1,0.0000,0,0,0,0,0,0,153,11,271,86,86,86,86,86,86,86,86,0.0000,0.0000,400.0000,20,39
21289,0,0,1,11,2,2,2,2,0,1020,0,0,1,1020,606,126,126,38,1,0.0000,0,0,0,0,0,0,2,1,191,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,47
21290,0,0,1,11,157,157,157,157,0,944,0,0,57,944,596,162,162,44,1,0.0000,0,0,0,0,0,0,129,1,247,57,57,57,57,57,57,57,57,0.0000,0.0000,0.0000,20,43
21291,0,0,2,0,786,784,793,782,0,0,0,0,817,912,865,420,415,121,6,0.0000,0,722,807,0,42,53,878,1,1,817,683,683,683,683,683,683,683,0.0000,0.0000,0.0000,25,29
21292,241,158,1,12,182,418,157,189,400,689,645,565,415,565,552,171,176,27,0,-1.2022,0,0,0,0,0,0,400,409,415,82,82,82,82,82,82,82,82,0.0000,1.7229,607.6615,20,36
21293,0,0,1,11,0,0,0,0,0,750,0,0,1,37,509,88,90,14,0,0.0000,0,0,0,0,0,0,0,1,267,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,33
21295,0,0,1,11,0,290,0,0,0,890,0,0,1,890,527,100,99,41,1,0.0000,0,0,0,0,0,0,0,1,163,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,40
21300,159,151,1,12,193,179,162,200,766,757,1127,1127,644,640,654,182,190,51,2,0.4748,0,0,0,0,0,0,766,766,644,93,93,93,93,93,93,93,93,0.0000,25.5507,608.1914,44,44
21317,0,0,1,12,1,2,1,1,0,662,0,0,1,522,439,110,108,59,1,0.0000,0,0,0,0,0,0,1,215,163,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,31
21318,0,0,1,11,90,90,90,90,68,980,91,91,1,980,645,145,145,23,0,0.0000,0,0,0,0,0,0,74,68,310,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,45
21320,0,0,1,12,107,112,107,107,0,618,0,0,7,618,438,155,155,27,0,0.0000,0,0,0,0,0,0,88,1,257,7,7,7,7,7,7,7,7,0.0000,0.0000,0.0000,20,41
21326,361,164,1,12,132,305,110,139,0,534,0,0,32,544,513,151,157,52,1,0.0000,0,0,0,0,0,0,108,481,236,32,32,32,32,32,32,32,32,0.0000,0.0000,400.0000,20,34
21329,0,0,1,11,60,289,85,54,0,1009,0,0,1,1009,630,167,159,51,1,0.0000,0,0,0,0,0,0,50,1,250,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,46
21330,0,0,5,0,416,902,430,404,0,764,0,0,357,985,671,236,231,91,3,0.0000,0,0,0,0,0,0,423,1,243,316,316,316,357,316,316,316,316,0.0000,0.0000,0.0000,20,44
21332,0,0,1,12,50,25,50,50,49,756,49,71,1,626,531,136,136,23,0,5.0345,0,0,0,0,0,0,49,49,306,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,42
21337,0,0,1,12,160,605,185,154,0,680,0,0,60,582,454,189,182,89,4,0.0000,0,0,0,0,0,0,131,1,227,60,60,60,60,60,60,60,60,0.0000,0.0000,0.0000,20,38
21341,0,0,1,12,61,210,45,66,0,726,0,0,1,609,498,138,141,23,0,0.0000,0,0,0,0,0,0,50,1,269,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,40
21346,333,166,1,13,92,224,75,98,54,722,70,69,1,607,498,152,158,48,1,0.0000,0,0,0,0,0,0,76,116,273,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,40
21347,231,157,1,11,84,224,81,87,532,904,456,568,528,904,716,149,152,35,0,-0.9105,0,0,0,0,0,0,532,528,453,1,1,1,1,1,1,1,1,0.0000,11.3308,556.9094,20,41
21350,0,0,1,12,51,167,48,54,0,698,0,0,1,698,435,143,147,61,2,0.4189,0,0,0,0,0,0,42,1,171,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,24
21351,0,0,1,12,1,1,1,1,0,209,0,0,1,386,258,126,126,29,0,0.0000,0,0,0,0,0,0,1,1,130,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,20
21352,269,160,1,12,48,268,81,42,136,903,163,187,324,903,614,157,149,56,2,-3.3473,0,0,0,0,0,0,136,143,324,1,1,1,1,1,1,1,1,0.0000,-6.0749,604.5281,20,41
21353,0,0,1,12,1,59,1,1,0,428,0,0,1,433,304,126,128,74,1,0.0000,0,0,0,0,0,0,1,175,66,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,21
21354,0,0,1,11,0,55,0,0,0,1022,0,0,1,1022,589,120,122,11,0,0.0000,0,0,0,0,0,0,0,1,155,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,47
21355,328,165,1,12,216,372,241,209,0,418,0,0,116,473,329,193,186,45,1,0.0000,0,0,0,0,0,0,177,169,185,116,116,116,116,116,116,116,116,0.0000,0.0000,400.0000,20,26
21358,265,160,1,12,63,108,50,62,126,783,158,146,181,783,549,149,151,53,1,0.4836,0,0,0,0,0,0,126,181,315,1,1,1,1,1,1,1,1,0.0000,43.5127,608.6774,20,37
21360,0,0,1,11,230,811,218,230,0,884,0,0,133,884,535,200,203,87,3,0.0000,0,0,0,0,0,0,195,1,186,130,130,130,133,133,130,130,130,0.0000,0.0000,0.0000,20,40
21361,245,157,1,12,1,116,1,1,126,612,170,181,292,508,452,96,100,64,0,1.3385,0,0,0,0,0,0,126,146,292,1,1,1,1,1,1,1,1,0.0000,-12.8054,511.0782,20,30
21363,208,154,1,11,63,137,46,65,583,889,893,761,508,889,732,144,148,66,0,2.1085,0,0,0,0,0,0,583,575,508,1,1,1,1,1,1,1,1,0.0000,33.0581,585.4813,22,40
21364,0,0,1,11,31,237,55,28,0,979,0,0,1,979,611,139,134,39,0,0.0000,0,0,0,0,0,0,26,1,243,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,45
21365,599,177,1,12,1,182,1,1,69,711,97,96,276,592,494,107,108,67,1,0.0000,0,0,0,0,0,0,69,103,276,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,39
21366,0,0,1,11,43,43,43,43,0,714,0,0,1,714,460,143,143,22,0,0.0000,0,0,0,0,0,0,36,1,205,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,30
21367,0,0,1,11,33,33,33,33,0,903,0,0,1,903,529,124,124,25,0,0.0000,0,0,0,0,0,0,27,1,154,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,41
21368,263,160,1,12,63,127,46,66,221,594,319,318,344,508,469,154,158,70,1,2.5982,0,0,0,0,0,0,221,226,344,1,1,1,1,1,1,1,1,0.0000,2.7871,608.5021,20,30
21372,0,0,1,11,179,574,158,184,0,595,0,0,82,595,387,194,200,90,4,0.0000,0,0,0,0,0,0,153,1,178,79,79,79,79,79,82,79,82,0.0000,0.0000,0.0000,20,23
21374,0,0,1,12,2,110,2,2,71,655,133,98,288,549,472,124,128,38,0,0.0000,0,0,0,0,0,0,71,71,288,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,34
21377,262,160,3,0,483,810,456,487,0,0,0,0,387,768,578,217,224,44,1,-1.4071,322,343,0,28,53,0,446,1,118,362,387,362,362,362,362,362,362,-32.6484,0.0000,608.7553,20,32
21378,755,177,1,12,16,2,16,16,0,694,0,0,1,603,457,134,134,41,1,0.0000,0,0,0,0,0,0,14,175,220,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,40
21379,0,0,1,12,2,1,2,2,0,712,0,0,1,652,487,127,127,14,0,2.3850,0,0,0,0,0,0,2,1,261,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,45
21382,620,177,1,12,3,3,2,3,0,459,0,0,1,438,345,108,116,94,1,-2.1714,0,0,0,0,0,0,3,198,230,1,1,1,1,1,1,1,1,0.0000,0.0106,400.0000,20,22
21383,39,150,8,0,897,892,951,879,0,0,0,0,900,920,656,560,524,136,16,-1.9830,553,1065,972,13,100,77,910,1,1,812,899,812,812,812,868,900,812,-59.2105,0.0000,589.6573,42,42
21384,296,162,1,13,49,248,55,49,204,859,202,242,213,859,595,140,139,76,2,0.0000,0,0,0,0,0,0,204,213,331,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,43
21388,797,164,1,12,173,295,158,173,8,648,8,8,73,552,461,169,170,34,0,0.0000,0,0,0,0,0,0,142,34,273,73,73,73,73,73,73,73,73,0.0000,0.0000,400.0000,20,34
21389,157,151,7,0,700,695,674,711,480,487,698,698,600,763,682,538,541,158,26,0.0000,0,0,0,0,0,0,573,478,471,600,600,600,600,600,600,600,600,0.0000,38.8724,610.2091,21,24
21393,0,0,1,11,148,124,148,148,0,1026,0,0,48,1026,641,160,160,30,0,0.0000,0,0,0,0,0,0,122,1,256,48,48,48,48,48,48,48,48,0.0000,0.0000,0.0000,20,47
21395,295,162,1,12,171,403,189,161,182,546,171,183,212,553,437,184,178,1,0,0.0000,0,0,0,0,0,0,182,212,321,71,71,71,71,71,71,71,71,0.0000,0.0000,400.0000,20,35
21399,0,0,1,12,131,344,119,132,0,426,0,0,31,459,324,161,166,44,1,-1.7767,0,0,0,0,0,0,108,1,189,31,31,31,31,31,31,31,31,0.0000,0.0000,0.0000,20,24
21400,194,153,1,12,115,177,134,108,610,698,817,961,516,568,655,164,158,71,1,5.3571,0,0,0,0,0,0,610,611,516,15,15,15,15,15,15,15,15,0.0000,63.1375,608.5518,31,34
21402,0,0,4,0,790,785,812,784,0,0,0,0,795,856,642,320,316,91,2,0.0000,0,871,713,0,100,80,843,1,1,697,697,795,700,697,697,697,697,0.0000,0.0000,0.0000,25,25
21404,59,150,3,0,1050,1049,908,1109,0,0,0,0,1114,1054,858,319,345,63,1,4.0123,1780,1195,1264,21,100,100,1053,1,1,1017,1114,1017,1017,1017,1017,1017,1017,170.5280,0.0000,656.9452,52,52
21407,0,0,1,11,2,221,25,2,0,1014,0,11,1,1014,640,133,129,40,1,0.0000,0,0,0,0,0,0,2,1,265,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,46
21408,0,0,1,12,12,12,12,12,0,439,0,0,1,477,342,134,134,4,0,0.0000,0,0,0,0,0,0,10,1,207,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,26
21409,0,0,1,11,1,254,1,1,0,943,0,0,1,943,600,126,131,39,1,0.0000,0,0,0,0,0,0,1,1,256,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,43
21410,0,0,1,12,25,59,24,27,29,612,43,21,262,522,437,140,142,90,1,0.0000,0,0,0,0,0,0,29,59,262,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,31
21411,0,0,1,11,283,621,295,274,65,984,64,164,183,984,647,187,184,66,2,0.0000,0,0,0,0,0,0,232,65,310,183,183,183,183,183,183,183,183,0.0000,0.0000,0.0000,20,45
21413,187,153,1,11,55,147,46,59,468,891,380,557,485,891,688,141,143,24,0,0.7518,0,0,0,0,0,0,468,485,425,1,1,1,1,1,1,1,1,0.0000,73.8653,611.0409,20,40
21416,288,161,1,12,100,135,107,93,58,383,57,60,1,452,367,158,155,12,0,-0.7293,0,0,0,0,0,0,82,67,281,1,1,1,1,1,1,1,1,0.0000,1.0556,400.0000,20,23
21417,0,0,1,11,83,248,105,77,70,872,122,104,1,872,593,161,155,45,1,0.0000,0,0,0,0,0,0,70,70,313,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,39
21420,0,0,1,11,28,24,28,28,0,914,0,0,1,914,535,144,144,32,0,0.0000,0,0,0,0,0,0,23,1,155,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,41
21421,0,0,1,12,158,294,133,164,0,228,0,0,58,236,258,158,164,18,0,0.0000,0,0,0,0,0,0,130,1,127,58,58,58,58,58,58,58,58,0.0000,0.0000,0.0000,20,20
21422,51,150,7,0,1180,1160,1384,1107,0,0,0,0,1173,1177,923,536,478,101,7,-0.0738,1162,1216,1232,13,100,100,1151,1,1,1087,1087,1087,1087,1087,1170,1163,1173,20.1043,0.0000,590.9146,56,56
21423,585,177,1,13,31,120,23,28,132,728,114,210,321,652,525,145,148,79,1,1.2086,0,0,0,0,0,0,132,163,321,1,1,1,1,1,1,1,1,0.0000,1.4304,400.0000,20,45
21424,42,150,1,11,333,322,357,322,1382,1389,1438,1523,1363,1389,1376,205,200,34,1,2.5634,0,0,446,0,0,14,1382,1363,913,233,233,233,233,233,233,233,233,0.0000,89.8520,607.8488,69,69
21428,265,160,1,12,204,375,221,197,103,504,123,133,104,541,431,181,175,26,0,-3.1169,0,0,0,0,0,0,167,126,320,104,104,104,104,104,104,104,104,0.0000,-11.7637,607.1590,20,33
21429,0,0,1,11,26,14,26,26,0,797,0,0,1,797,509,127,127,19,0,0.0000,0,0,0,0,0,0,22,1,220,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,35
21431,605,177,1,12,1,20,1,1,0,454,0,0,1,1,447,103,105,70,1,0.0000,0,0,0,0,0,0,1,417,183,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,26
21432,187,153,1,11,327,343,344,322,528,975,509,529,527,975,751,232,228,59,1,0.7726,0,0,0,0,0,0,528,527,425,227,227,227,227,227,227,227,227,0.0000,45.7253,613.1927,20,44
21434,315,164,1,12,175,347,190,169,0,759,0,0,75,759,498,184,180,63,1,0.0000,0,0,0,0,0,0,144,223,237,75,75,75,75,75,75,75,75,0.0000,0.0000,400.0000,20,28
21436,603,177,1,11,2,156,2,2,0,1030,0,0,1,1030,642,116,109,92,1,0.0000,0,0,0,0,0,0,2,253,237,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,47
21439,603,177,1,13,1,155,1,1,0,573,0,0,1,556,447,112,106,48,0,0.0000,0,0,0,0,0,0,1,321,251,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,35
21440,0,0,1,12,1,81,1,1,24,621,0,106,265,519,443,123,120,65,1,0.0000,0,0,0,0,0,0,24,24,265,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,31
21443,278,161,9,0,423,857,446,414,0,0,0,0,345,849,617,445,430,155,26,0.0000,0,314,288,0,86,29,417,1,1,310,310,310,310,310,310,345,345,0.0000,0.0000,400.0000,20,39
21444,0,0,4,0,100,751,153,84,0,0,0,0,18,854,436,213,195,124,9,0.0000,0,0,225,0,0,95,101,1,1,8,8,18,14,17,8,8,8,0.0000,0.0000,0.0000,20,30
21445,0,0,5,0,94,834,146,72,0,0,0,0,10,807,422,200,187,109,6,0.0000,0,167,231,0,46,100,83,1,1,10,9,7,10,7,7,7,7,0.0000,0.0000,0.0000,20,37
21446,276,160,4,0,396,698,411,386,0,0,0,0,332,770,551,351,343,129,11,0.0000,0,359,212,0,39,100,423,1,1,282,282,332,328,322,282,282,282,12.3416,0.0000,595.5067,20,23
21448,224,156,1,11,57,181,93,36,580,973,568,591,566,973,770,174,159,93,2,1.0256,0,0,0,0,0,0,580,566,455,1,1,1,1,1,1,1,1,0.0000,57.6728,555.6793,21,44
21454,240,158,1,12,175,319,159,182,327,635,478,470,398,546,517,174,182,88,1,-0.3975,0,0,0,0,0,0,327,329,398,75,75,75,75,75,75,75,75,0.0000,18.2531,477.1996,20,34
21455,184,152,1,11,96,206,122,87,685,929,697,644,668,929,799,168,160,94,1,-2.5269,0,0,0,0,0,0,685,668,463,1,1,1,1,1,1,1,1,0.0000,-1.6685,613.1921,28,39
21456,0,0,7,0,259,805,321,238,0,0,0,0,180,818,499,221,199,103,4,0.0000,0,0,0,0,0,0,253,1,1,159,159,159,159,159,169,159,180,0.0000,0.0000,0.0000,20,32
21457,199,154,1,11,119,108,119,119,419,928,431,412,427,928,678,163,163,54,1,0.3101,0,0,0,0,0,0,419,427,377,19,19,19,19,19,19,19,19,0.0000,27.8773,612.3304,20,38
21458,0,0,1,11,0,137,1,0,0,897,0,0,1,897,566,102,96,38,1,0.0000,0,0,0,0,0,0,0,1,235,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,41
21459,204,154,1,12,1,79,1,2,684,914,992,1025,571,793,795,119,126,47,0,-1.1965,0,0,0,0,0,0,684,675,571,1,1,1,1,1,1,1,1,0.0000,-0.0629,608.7799,36,61
21460,45,150,1,11,200,403,218,190,1247,1418,1366,1371,1222,1418,1320,175,170,38,0,1.9947,0,446,0,0,10,0,1247,1222,823,105,105,105,105,105,105,105,105,0.0000,72.6133,593.0355,59,72
21461,42,150,5,0,1293,1363,1417,1249,0,0,0,0,1374,1445,1413,561,504,100,8,-0.7807,1148,1411,1187,25,100,100,1375,1,1,1192,1192,1192,1374,1233,1192,1192,1192,66.6068,0.0000,634.7376,62,65
21462,165,151,7,0,923,894,847,949,0,0,0,0,875,861,868,500,549,114,12,0.7024,1428,840,852,14,100,100,867,1,1,819,819,819,819,819,875,819,853,57.0238,0.0000,400.0000,38,38
21463,231,157,1,12,139,206,155,139,632,847,559,658,608,847,728,165,161,38,1,0.5891,0,0,0,0,0,0,632,608,455,39,39,39,39,39,39,39,39,0.0000,22.9706,400.2198,24,39
21465,45,150,7,0,713,726,634,740,0,0,0,0,725,801,649,367,399,111,14,0.0000,0,790,923,0,100,87,766,1,1,634,634,634,634,634,725,634,652,-19.9622,0.0000,598.4364,29,29
21466,207,154,1,12,2,2,4,2,596,780,920,857,492,633,688,144,140,42,1,-3.5714,0,0,0,0,0,0,596,596,492,1,1,1,1,1,1,1,1,0.0000,-26.9560,400.4727,28,40
21467,196,153,1,11,59,216,65,59,680,1089,667,693,667,1089,878,162,161,80,1,-2.8495,0,0,0,0,0,0,680,667,480,1,1,1,1,1,1,1,1,0.0000,-13.7062,506.9546,28,46
21469,267,159,1,11,120,63,120,120,438,985,376,452,462,985,724,165,165,62,1,-2.2464,0,0,0,0,0,0,438,462,414,20,20,20,20,20,20,20,20,0.0000,25.7128,400.0000,20,40
21473,36,150,8,0,1129,1179,1004,1148,0,0,0,0,1199,1259,1230,514,528,114,11,-0.9556,973,1110,1125,22,98,100,1209,1,1,1019,1019,1072,1020,1019,1178,1199,1048,20.7456,0.0000,628.5098,55,58
21474,220,156,1,12,151,183,177,144,318,665,413,541,383,547,524,171,165,88,1,4.9830,0,0,0,0,0,0,318,331,383,51,51,51,51,51,51,51,51,0.0000,41.7758,605.4880,20,31
21475,176,151,1,11,36,178,67,29,1003,914,1009,1003,974,914,944,150,142,38,0,0.0000,0,0,0,0,0,0,1003,974,579,1,1,1,1,1,1,1,1,0.0000,9.4058,400.3201,44,44
21476,0,0,1,12,1,2,1,1,238,620,359,346,351,517,486,87,94,74,1,0.0000,0,0,0,0,0,0,238,253,351,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,31
21479,209,155,1,11,166,187,179,158,684,922,693,683,679,922,801,167,163,80,1,2.3178,0,0,0,0,0,0,684,679,476,66,66,66,66,66,66,66,66,0.0000,63.8934,609.3538,28,42
21480,45,150,1,12,122,349,150,113,884,877,1244,1344,727,742,877,153,145,57,0,2.5071,0,0,0,0,0,0,884,876,727,22,22,22,22,22,22,22,22,0.0000,38.9628,400.3135,52,53
21481,55,150,7,0,853,998,799,872,0,0,0,0,803,954,935,237,246,48,1,3.1117,1130,816,855,18,100,100,784,1,1,760,760,760,760,760,803,760,760,74.5464,0.0000,400.0000,34,41
21483,243,158,1,12,90,154,75,90,358,719,594,492,440,654,580,164,167,77,2,-0.0002,0,0,0,0,0,0,358,364,440,1,1,1,1,1,1,1,1,0.0000,-11.1646,399.4255,22,45
21485,224,156,2,0,543,670,569,535,0,0,0,0,519,825,672,264,256,74,1,0.0000,0,450,301,0,27,64,621,1,1,519,431,431,431,431,431,431,431,26.2984,0.0000,503.2273,20,25
21487,0,0,7,0,343,711,367,332,0,0,0,0,282,751,517,259,250,113,8,0.0000,0,556,389,0,28,68,343,1,1,251,251,251,251,251,270,251,282,0.0000,0.0000,0.0000,20,31
21489,53,150,1,13,115,238,133,107,823,898,1100,1297,799,890,862,165,159,37,0,1.1297,0,0,0,0,0,0,823,825,799,15,15,15,15,15,15,15,15,0.0000,17.8701,664.2338,62,72
21495,236,158,9,0,508,816,522,499,0,0,0,0,458,871,672,475,466,137,17,-1.8619,428,478,480,24,99,90,534,1,1,399,399,399,399,399,399,458,408,22.4453,0.0000,635.1178,20,40
21498,49,150,1,12,111,96,129,105,771,872,1134,1119,657,749,828,159,154,54,0,0.0000,0,0,0,0,0,0,771,784,657,11,11,11,11,11,11,11,11,0.0000,0.0000,400.0000,45,53
21500,215,155,2,0,606,813,628,595,0,0,0,0,584,926,755,325,316,111,5,0.0000,0,638,559,0,100,67,648,1,1,584,542,508,508,508,508,508,508,8.1790,0.0000,602.7036,20,33
21501,205,154,1,11,39,182,56,33,541,907,506,603,546,907,727,146,142,64,0,-1.2187,0,0,0,0,0,0,541,546,458,1,1,1,1,1,1,1,1,0.0000,27.9008,586.3493,20,37
21506,190,153,1,12,57,115,78,57,638,781,728,846,636,666,709,152,147,64,0,-0.6630,0,0,0,0,0,0,638,636,547,1,1,1,1,1,1,1,1,0.0000,23.2963,610.7767,34,44
